ean,desc_sku,store,status,price_brl,found_name,message
8718951725799,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogaria Catarinense,Success,27.9,Creme Dental Elmex Sensitive + Gengiva 110gr,
8718951725799,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Farmácia Indiana,Success,29.69,Creme Dental Elmex Sensitive Profissional +Gengiva Repara e Previne 110g,
8720689030700,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 35 1UND SINGLE,Drogaria São Paulo,Success,322.78,Escova de Dente Elétrica Colgate + Philips Sonicpro 35 1 Unidade,
8720689030700,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 35 1UND SINGLE,Pague Menos,Success,518.99,Escova de Dente Elétrica Philips Colgate Sonic Pro 35,
8720689030700,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 35 1UND SINGLE,Drogarias Pacheco,Success,322.78,Escova de Dente Elétrica Colgate + Philips Sonicpro 35 1 Unidade,
8718951658240,CREME DENTAL ELMEX ELMEX ANTICÁRIES S/ VERSAO 110g SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
8710103967460,ESCOVA DENTAL COLGATE COLGATE PHILIPS LP PROFUNDA S50 2UND BIPACK - REFIL,Drogasil,Success,118.49,Refil para Escova de Dente Elétrica Philips Colgate SonicPro Limpeza Profunda com 2 unidades,
8720689030700,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 35 1UND SINGLE,Drogaria Venancio,Success,357.34,Escova Dental Elétrica Colgate Series 35 1 Unidade,
8720689030700,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 35 1UND SINGLE,Drogal,Success,322.79,Escova Dental Elétrica Philips Colgate SonicPro 35,
8720689030700,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 35 1UND SINGLE,Drogaria Catarinense,Not Found,,,"Product found, but no price available."
8720689030700,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 35 1UND SINGLE,Farmácias São João,Success,322.99,Escova Dental Elétrica Colgate Philips Sonic Pro 35,
8720689030700,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 35 1UND SINGLE,Farmácia Indiana,Success,324.79,Escova de Dente Elétrica Philips Colgate Sonic Pro 35,
8718951193642,ENXAGUANTE ELMEX ELMEX SENSITIVE SENSITIVE 400ml SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
8718951725799,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
7891528038704,CREME DENTAL PREVENT S/ VERSAO 90g SINGLE,Drogasil,Success,20.49,Creme Dental Prevent Antiplaca com Flúor 90g,
8720689030700,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 35 1UND SINGLE,Drogasil,Success,414.99,Escova de Dente Elétrica Colgate SonicPro 35,
8718951725799,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Droga Raia,Success,27.49,Creme Dental Elmex Sensitive Professional + Gengiva 110g,
8720689030700,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 35 1UND SINGLE,Droga Raia,Success,414.99,Escova de Dente Elétrica Colgate SonicPro 35,
